Oculomotor control,dsocial science,1
Oculomotor control,dmedicine,4
early/late selection,dmedicine,1
Motion capture,dmedicine,1
Simulation in normal readers,dmedicine,1
Hybrid task,dengineering,1
Umbilical cord blood transplantation,dmedicine,1
Iconicity judgment,dmedicine,2
elaborative encoding,dmedicine,1
Transgenic mouse,dmedicine,1
Next-generation sequencing,d-lifescience,1
primate cognition,dsocial science,1
primate cognition,dengineering,1
Nursing homes,dsocial science,1
Nursing homes,dengineering,1
Nursing homes,d-lifescience,1
Perceptual symbols,dengineering,1
gesture,dengineering,2
Daidzein,dmedicine,1
between-domain interference,dsocial science,1
Longitudinal course,dmedicine,1
Gait with obstacle,dengineering,1
Infarction,dsocial science,1
Work schedule tolerance,dmedicine,1
Cortico-basal ganglia loops,dsocial science,1
Co-infection,dmedicine,1
Remission of seizures,dmedicine,1
Dorsal visual cortical network,dengineering,1
Tail lamps,dsocial science,1
Semantic Interference Test,d-lifescience,1
Adaptive behavior,dengineering,1
Adaptive behavior,dmedicine,1
Cognitive task-set,dmedicine,1
Visual event related potential,dsocial science,1
Grounded theory,dsocial science,1
Grounded theory,dengineering,1
Atomoxetine,dsocial science,1
5-HT transporter gene,dsocial science,1
P200,dengineering,1
P200,dmedicine,1
Optical flow,dsocial science,1
Optical flow,dengineering,1
Optical flow,dmedicine,1
Hallucination,dmedicine,2
Hallucination,d-lifescience,1
Event schemas,dmedicine,1
Bisphenol-A,dmedicine,1
cognition,dsocial science,45
cognition,dengineering,64
cognition,dmedicine,70
cognition,d-lifescience,16
"Behavioral assessment,,1
symbolic processing,d-lifescience,1
Divided attention,dsocial science,4
Divided attention,dengineering,9
Divided attention,dmedicine,10
Divided attention,d-lifescience,4
Vision and action,dmedicine,1
MRI volumes,d-lifescience,1
Subcortical infarction,dengineering,1
Global efficiency,dsocial science,1
Familiar face,dengineering,1
Children with cochlear implants,dengineering,1
Mirror systems,dsocial science,1
Mirror systems,dmedicine,1
interference,dsocial science,2
interference,dmedicine,1
Becker muscular dystrophy,dsocial science,1
Neuroleptic naïve,dmedicine,1
action parsing,dmedicine,1
compulsive checking,dmedicine,1
Geospatial representation,dengineering,1
Initial movement direction,dengineering,1
Working Memory,dmedicine,2
Antihistamine,dengineering,1
scattered ontologies,dsocial science,1
Tumor,d-lifescience,1
Dysexecutive syndrome,dengineering,1
Intuition,d-lifescience,2
Basic science,dmedicine,2
language,dsocial science,2
language,dengineering,2
language,dmedicine,4
Drug cues,dengineering,1
Drug cues,dmedicine,1
Hormone therapy,dsocial science,3
Hormone therapy,dengineering,1
Hormone therapy,dmedicine,4
change detection,dengineering,1
time-on-task,dmedicine,1
Epilepsy surgery,dsocial science,4
Epilepsy surgery,dengineering,9
Epilepsy surgery,dmedicine,7
Ape,d-lifescience,1
Redirective,dengineering,1
Ventral,dsocial science,1
IST,dengineering,1
Cycloparaffins,dengineering,1
Nursing home resident,dmedicine,1
Chocolate craving,dsocial science,1
Chocolate craving,dmedicine,1
family history,dmedicine,1
Conceptual development,dsocial science,1
Conceptual development,dengineering,5
Conceptual development,dmedicine,1
Neuropsychological norms,dengineering,1
single photon emission computed tomography,dmedicine,2
ISE,dengineering,1
Glucose,dengineering,3
Glucose,dmedicine,2
AChE inhibitor,dengineering,1
Cerebral vasculature,dsocial science,1
Body-model,dengineering,1
Atherosclerosis,dengineering,1
Atherosclerosis,dmedicine,1
Auditory evoked potentials,dsocial science,1
Auditory evoked potentials,dengineering,1
Visual-constructive disorder,dsocial science,1
remember/know,dmedicine,1
Diffusion tensor tractography,dsocial science,1
Domestic chick,dmedicine,3
central executive network,dmedicine,1
Motion perception,dsocial science,5
Motion perception,dengineering,3
Motion perception,dmedicine,9
Muscarinic receptor agonists,dmedicine,1
Visuospatial memory,dsocial science,1
Visuospatial memory,dengineering,2
Visuospatial memory,dmedicine,7
Brain shape,d-lifescience,1
Delayed choice,dsocial science,1
Antidepressants,dsocial science,1
Antidepressants,dmedicine,2
marijuana,dengineering,1
marijuana,d-lifescience,1
Problem-focused,dmedicine,1
Reminiscence bump,dmedicine,1
Verbal intelligence,d-lifescience,1
Repetive transcranial magnetic stimulation,dmedicine,1
Theories of mathematical cognition,d-lifescience,1
dual-task,dmedicine,1
Gaze control model,dmedicine,1
Gamma-band oscillations,dmedicine,1
Glutamate antagonists,dengineering,1
Glutamate antagonists,d-lifescience,1
Multimodal prominence,dengineering,1
amantadine,dmedicine,1
pain,dsocial science,1
pain,dengineering,3
pain,d-lifescience,2
Name,d-lifescience,1
Numerical estimation,dengineering,2
Coronary artery disease,dmedicine,1
Error monitoring,dsocial science,1
Error monitoring,dengineering,1
Error monitoring,dmedicine,3
Visual-tracking performance,d-lifescience,1
Verbal Protocol,dmedicine,1
Cognitive processess,dengineering,1
Design actions,dsocial science,1
Border-ownership,dengineering,1
Hierarchical bayesian inference,dmedicine,1
Cross-modal plasticity,dsocial science,1
Cross-modal plasticity,dengineering,1
Parkinson’s disease,dengineering,1
parkinsonism,dengineering,1
parkinsonism,dmedicine,1
set-shifting,,1
set-shifting,dengineering,1
set-shifting,dsocial science,1
Perinatal 5-MT,dengineering,1
obstructive,dmedicine,1
Multifeature,d-lifescience,1
Sensory modality,dsocial science,1
Sensory modality,dengineering,1
Sensory modality,dmedicine,1
Word-length effect,dengineering,1
Event-related desynchronization/synchronization,dengineering,1
Event-related desynchronization/synchronization,dmedicine,1
Non-linear digital filters,dmedicine,1
computerized neurocognitive testing,dengineering,1
Smile,dmedicine,1
Modified mini-mental test,dmedicine,1
Atrioventricular reentry tachycardia,dengineering,1
Spatial transformation,dmedicine,1
Spontaneous cognition,dengineering,1
Risk behavior,dengineering,1
Developmental neuroimaging,dmedicine,1
Retinal dystrophies,dmedicine,1
Autonomic dystonia,dmedicine,1
Drug therapy,dengineering,2
Drug therapy,d-lifescience,1
BNA,dengineering,1
Support vector machines,dengineering,2
Number of CAG repeats,dmedicine,1
Pre-vocational rehabilitation,dengineering,1
Recollective experience,dmedicine,1
Metabolism,dsocial science,1
Metabolism,dmedicine,4
Prefrontal regions,dmedicine,1
Interhemispheric communication,dengineering,2
Redundant target effect,dmedicine,1
reading,dsocial science,2
reading,dengineering,4
reading,dmedicine,1
Discordant identical twins,dsocial science,1
orientation identification,dmedicine,1
Essential fatty acids (EPA),dmedicine,1
AR navigation,dengineering,1
rugby,dmedicine,1
Pain stimulation,dmedicine,1
Emotion and cognition,dengineering,2
Emotion and cognition,dmedicine,1
HF-rTMS,d-lifescience,1
Event-related spectral perturbation (ERSP),dsocial science,1
Atopy,dengineering,1
Epidemiologic methods,dsocial science,1
Employment,dmedicine,2
Employment,d-lifescience,1
Neglect rehabilitation,d-lifescience,1
Stereotactic pallidotomy,d-lifescience,1
cancer,dsocial science,1
Approximate and small number system,dengineering,1
declarative memory,dsocial science,1
declarative memory,dmedicine,1
declarative memory,d-lifescience,1
NEPSY,dengineering,1
Pharmacotherapy,dsocial science,1
Pharmacotherapy,dengineering,1
Pharmacotherapy,dmedicine,1
Saccade sequences,dmedicine,2
"Brain,,2
Non-cancer pain,dengineering,1
Activation likelihood estimation,dengineering,1
CASL,dmedicine,1
Preclinical dental training,dengineering,1
SCOPA-autonomic,dsocial science,1
Visual motion perception,dsocial science,1
Visual motion perception,dengineering,1
Visual motion perception,dmedicine,2
Social context,d-lifescience,1
Episodic,dsocial science,3
Episodic,dengineering,1
Episodic,dmedicine,4
Noradrenaline,dsocial science,4
Noradrenaline,dengineering,1
Noradrenaline,dmedicine,1
Noradrenaline,d-lifescience,1
Transcranial magnetic stimulation,dsocial science,5
Transcranial magnetic stimulation,dengineering,7
Transcranial magnetic stimulation,dmedicine,18
Transcranial magnetic stimulation,d-lifescience,3
memory encoding,dengineering,1
Longitudinal assessment,dsocial science,1
Racial and ethnic attitudes,dmedicine,1
Intermediate feeder,dmedicine,1
P3b,dsocial science,1
P3b,dengineering,4
P3b,dmedicine,9
22q11.2 microduplication,d-lifescience,1
P3a,dsocial science,6
P3a,dengineering,4
P3a,dmedicine,5
Stepping,dsocial science,1
Stepping,dmedicine,1
High frequency stimulation,dmedicine,1
Covariance analysis,dsocial science,1
Transplant,dmedicine,1
Systemic lupus erythematosus,dsocial science,1
Systemic lupus erythematosus,dengineering,3
Systemic lupus erythematosus,dmedicine,1
Systemic lupus erythematosus,d-lifescience,1
Hierarchical letter,dmedicine,1
Functional integration,dsocial science,1
Asthma,dengineering,1
Asthma,dmedicine,1
Brain perfusion,dengineering,1
Brain perfusion,dmedicine,1
Transfer,dsocial science,2
Transfer,dengineering,2
Transfer,dmedicine,5
Technology and Work",,1
Subjective memory complaint,dmedicine,2
High-functioning autism,dsocial science,1
High-functioning autism,dengineering,6
High-functioning autism,dmedicine,3
High-functioning autism,d-lifescience,3
Verbal-non verbal cognition,dsocial science,1
Arrangement and description,dengineering,1
Number processing,dsocial science,4
Number processing,dengineering,6
Number processing,dmedicine,4
Source modelling,dmedicine,1
Placebo-controlled trial,dengineering,1
Perceptual filling-in,dmedicine,1
Oman,dengineering,1
Force adaptation,dengineering,1
Quality of sleep,dmedicine,1
Neural decoding,d-lifescience,1
early design,dmedicine,1
catastrophizing,dengineering,1
catastrophizing,dmedicine,1
Phonological theory,dengineering,1
ACE-R,d-lifescience,1
MEG/EEG,dmedicine,1
Physical medicine,dmedicine,1
Quantum mechanics,dsocial science,2
Exploratory search,dmedicine,2
Gambling,dengineering,1
Gambling,dmedicine,2
Gambling,d-lifescience,1
Case-control studies,dengineering,1
asthma,d-lifescience,1
Object features,dsocial science,1
Object features,dengineering,1
Noise reduction.,dmedicine,1
Ethics,dengineering,3
Ethics,dmedicine,1
Cortical development,dengineering,2
Cortical development,dmedicine,2
Hyper-mentalism,dmedicine,1
Noise tolerance,dengineering,1
Manipulative semantic features,dsocial science,1
Vitamin B12,dsocial science,1
Vitamin B12,dengineering,2
Vitamin B12,dmedicine,2
inhibition,dsocial science,2
inhibition,dengineering,2
Predators,dmedicine,1
Anterior cingulated cortex (ACC),dengineering,1
Social behaviors,dengineering,1
EEG-based local brain activity (EEG-LBA-) feedback,dengineering,1
Implicit attitudes,d-lifescience,1
High functioning autism,dengineering,2
Fish oil,dengineering,1
Sensory deficits,d-lifescience,1
Synergism,dengineering,1
Synergism,dmedicine,1
Pathology,dsocial science,1
Systematic review,dsocial science,1
Systematic review,d-lifescience,1
Simultaneous comparison,dmedicine,1
Independent component analysis (ICA),dsocial science,1
Artificial intelligence,dsocial science,1
Artificial intelligence,dengineering,2
Artificial intelligence,dmedicine,3
benzodiazepine,dengineering,1
mood disorders-bipolar,dmedicine,1
Toddlers,dsocial science,1
Toddlers,dengineering,1
Toddlers,dmedicine,1
Toddlers,d-lifescience,1
Task-switching,dsocial science,2
Task-switching,dengineering,4
Task-switching,dmedicine,2
Early cognition,dmedicine,1
Visually guided performance,d-lifescience,1
Self-awareness,dsocial science,6
Self-awareness,dengineering,2
Self-awareness,dmedicine,4
Ethical sustainability,dmedicine,1
spatial attention,dengineering,3
spatial attention,dmedicine,2
People with mental handicap,dmedicine,1
Endothelial dysfunction,dsocial science,1
visual abilityVisual ability,dsocial science,1
feature selection,dengineering,1
Acheulean,dsocial science,1
Precursors,dengineering,1
Precursors,dmedicine,2
Work productivity,dsocial science,1
metaphors,dmedicine,1
Apolipoprotein A,dengineering,1
Apolipoprotein E,dsocial science,1
Apolipoprotein E,dengineering,5
Apolipoprotein E,dmedicine,5
Apolipoprotein E,d-lifescience,1
Dimensions,dengineering,1
interpretive bias,dsocial science,1
BECTS,dengineering,2
Brain function,dsocial science,2
Brain function,dengineering,1
Brain function,dmedicine,3
Prelingual deafness,dengineering,1
IUGR,dengineering,1
Conservative management,dengineering,1
Cholinergic hypothesis,dsocial science,1
Cholinergic hypothesis,dmedicine,1
Domain-specific,dengineering,1
Automatic cognitive skills,dmedicine,1
intrauterine growth restriction,dengineering,1
Version,dmedicine,1
Superposition principle,d-lifescience,1
Homeostatic synaptic plasticity,dsocial science,1
Hypomyelination,dmedicine,1
Target extraction,dsocial science,1
Cognitive modeling,dsocial science,2
Cognitive modeling,dengineering,2
Cognitive modeling,dmedicine,2
mental imagery,dengineering,1
mental imagery,dmedicine,1
Facial information,dsocial science,1
Facial information,dmedicine,1
Value of information,dengineering,1
Attitude,dsocial science,1
Attitude,dengineering,1
Attitude,dmedicine,1
Attitude,d-lifescience,1
VEPs,dsocial science,1
VEPs,dengineering,1
VEPs,dmedicine,2
Memory awareness,dmedicine,1
Stimulus onset asynchrony (SOA),dengineering,1
KCTD7,dmedicine,1
mild traumatic brain injury outcomes,dsocial science,1
MIMIC,dmedicine,1
Vasomotor,dmedicine,1
Ketosis,dmedicine,1
Ordered sequences,dengineering,1
Ordered sequences,d-lifescience,2
College students,d-lifescience,1
McCracken-Aldrich technique,dengineering,1
Relative size,dengineering,1
Transfer effects,dsocial science,1
Phase resetting,dsocial science,1
BVRT,dmedicine,1
Conscious and unconscious processing,dmedicine,1
Improvised gestural communication,d-lifescience,1
Data mining,dsocial science,1
Data mining,dengineering,1
CMRCC,dengineering,1
Mathematical and technological education,dmedicine,1
lutein,dengineering,1
Glioblastoma,d-lifescience,1
Prefrontal lesion,dengineering,1
Prefrontal lesion,d-lifescience,1
Place learning,dengineering,2
Eye patch,d-lifescience,1
Interictal epileptiform abnormalities,dsocial science,1
BRAO,dsocial science,1
Venlafaxine extended release,dengineering,1
Successive matching,dsocial science,1
Distal attribution,dengineering,1
Perception-action (P-A) modeling,dmedicine,1
Psychological test,dsocial science,1
visual rating scale,dsocial science,2
visual rating scale,dmedicine,1
Impairment,dsocial science,2
Impairment,dmedicine,5
Human mirror neuron system,dengineering,1
Ceruloplasmin,dmedicine,1
Norepinephrine,dengineering,1
Norepinephrine,dmedicine,3
Cognitive aging,dsocial science,7
Cognitive aging,dengineering,15
Cognitive aging,dmedicine,18
Cognitive aging,d-lifescience,2
Chinese character naming,dsocial science,1
Sensitivity and specificity,dsocial science,2
Sensitivity and specificity,dmedicine,2
Rapid ocular dominance plasticity requires cortical but not geniculate protein synthesis (2002) Neuron,dmedicine,1
Episodic binding,dmedicine,1
Word order,dmedicine,1
Word order,d-lifescience,1
bottleneck,dmedicine,1
Control group,dengineering,1
neurological,d-lifescience,1
Young adolescent,dsocial science,1
Viewpoint invariance,dsocial science,1
Viewpoint invariance,dengineering,1
Therapeutic relationships,dengineering,1
Course,dmedicine,1
Course,d-lifescience,1
Moderately preterm children,dsocial science,1
Delayed intentions,d-lifescience,1
Selective updating,dmedicine,1
Implicit visual learning,dmedicine,1
Theory of mind (ToM),dsocial science,1
